CustomerID,Age,Gender,City,MembershipLevel,AvgSessionTime_Min,PagesPerSession,PurchaseFrequency_Monthly,AvgOrderValue_INR,DiscountUsageRate,SatisfactionScore,ReturnsCount,SupportTickets,LastPurchaseDate
10276,46,Female,Chennai,Gold,25.26,18,3.12,2089.3,0.7,1.9,1,0,2024-08-07
10277,24,Male,Chennai,Standard,2.59,8,5.35,6155.85,0.47,2.7,1,0,2024-02-20
10278,31,Male,Mumbai,Silver,23.51,2,0.23,568.84,0.86,1.6,1,0,2025-02-21
10279,29,Other,Chennai,Standard,18.8,17,7.92,3304.57,0.99,2.1,0,0,2024-09-27
10280,52,Female,Bangalore,Silver,3.02,10,6.2,4832.04,0.24,1.7,0,0,2024-06-17
10281,22,Male,Mumbai,Standard,15.75,13,1.92,927.94,0.47,1.3,0,0,2024-08-19
10282,34,Other,Pune,Silver,3.39,15,2.15,5530.89,0.08,3.3,1,0,2024-10-10
10283,59,Male,Bangalore,Standard,22.34,9,2.62,3241.19,0.14,2.0,0,0,2025-05-21
10284,49,Male,Pune,Standard,16.85,8,5.77,9929.54,0.93,5.0,0,0,2025-10-03
10285,27,Female,Chennai,Standard,28.65,6,5.48,6383.5,0.54,3.1,2,1,2025-07-21
10286,60,Male,Bangalore,Standard,6.31,4,2.74,2592.92,0.4,2.4,0,0,2025-08-21
10287,34,Other,Chennai,Silver,18.57,18,6.94,1206.2,0.67,4.7,2,1,2024-11-18
10288,22,Male,Hyderabad,Platinum,7.14,3,8.89,599.05,0.56,3.5,0,0,2025-08-03
10289,62,Other,Pune,Standard,18.81,4,0.44,1089.58,0.29,1.5,1,0,2024-08-16
10290,59,Other,Delhi,Silver,21.96,13,4.17,6864.58,0.23,3.0,0,0,2024-02-17
10291,26,Male,Chennai,Silver,21.95,11,5.94,8578.92,0.59,2.8,1,0,2024-08-12
10292,66,Male,Pune,Platinum,24.64,8,5.86,1735.98,0.19,4.1,1,0,2024-06-19
10293,50,Other,Delhi,Silver,25.75,14,0.2,4140.92,0.14,3.8,0,1,2024-11-16
10294,53,Female,Bangalore,Silver,3.24,14,2.11,3671.51,0.32,2.5,0,0,2025-10-02
10295,53,Female,Pune,Standard,10.95,16,0.62,6516.28,0.86,2.9,0,0,2024-12-29
10296,35,Male,Bangalore,Standard,20.93,14,5.69,1990.24,0.04,3.1,0,2,2024-11-29
10297,26,Other,Chennai,Standard,15.46,1,6.45,9542.53,0.83,2.7,1,1,2024-03-21
10298,46,Male,Pune,Silver,6.53,2,1.6,7339.85,0.62,1.4,1,0,2025-04-26
10299,67,Female,Hyderabad,Silver,17.03,1,3.33,9559.7,0.04,4.6,0,0,2024-07-01
10300,31,Male,Mumbai,Gold,12.82,11,3.3,2918.22,0.6,3.7,1,0,2025-09-06
10301,42,Other,Hyderabad,Standard,12.31,6,8.2,5959.61,0.43,2.9,0,0,2025-01-21
10302,32,Female,Mumbai,Standard,24.48,15,1.95,7376.23,0.84,3.3,0,1,2025-10-30
10303,23,Male,Mumbai,Standard,12.82,12,5.48,7167.37,0.91,1.9,0,1,2024-03-04
10304,59,Other,Hyderabad,Standard,1.77,5,7.83,409.19,0.29,3.1,1,0,2025-02-24
10305,46,Male,Pune,Standard,2.68,12,8.3,9983.23,0.78,4.0,0,0,2025-09-17
10306,32,Other,Delhi,Standard,25.83,14,6.67,9294.99,0.31,3.1,0,0,2025-02-01
10307,46,Male,Delhi,Standard,28.86,14,3.0,1373.57,0.3,2.9,0,0,2024-03-08
10308,21,Male,Mumbai,Gold,20.96,19,8.23,5526.95,0.19,2.8,1,1,2025-04-21
10309,35,Female,Chennai,Standard,11.57,5,7.42,3282.65,0.68,4.0,0,0,2024-06-23
10310,67,Female,Pune,Silver,28.22,3,7.04,8813.16,0.26,4.0,0,1,2024-06-24
10311,66,Female,Pune,Standard,20.22,18,0.67,7035.69,0.46,4.0,1,0,2025-06-13
10312,61,Female,Chennai,Standard,25.49,6,0.43,2390.47,0.81,2.0,1,0,2024-01-24
10313,56,Female,Pune,Standard,23.21,9,6.95,531.84,0.79,3.5,0,2,2025-03-28
10314,33,Other,Hyderabad,Standard,12.0,7,9.45,3059.07,0.86,4.1,0,0,2025-01-18
10315,28,Female,Delhi,Silver,14.88,18,7.74,573.75,0.16,3.2,1,0,2024-10-09
10316,31,Other,Pune,Silver,6.4,2,8.31,1584.84,0.59,4.1,0,0,2024-02-17
10317,20,Female,Delhi,Platinum,9.47,10,5.45,6434.15,0.91,4.4,0,0,2024-04-18
10318,68,Other,Delhi,Silver,23.57,12,3.05,7501.83,0.04,1.7,0,0,2025-03-01
10319,67,Male,Hyderabad,Gold,26.93,2,6.78,4786.57,0.79,2.2,0,0,2025-03-06
10320,59,Other,Pune,Silver,22.01,13,7.12,6082.82,0.25,3.4,1,2,2024-12-27
10321,55,Other,Hyderabad,Silver,14.49,8,6.75,1727.67,0.67,2.2,1,2,2025-03-10
10322,62,Female,Mumbai,Standard,3.51,7,9.47,3304.59,0.72,4.8,0,0,2025-03-01
10323,59,Other,Delhi,Standard,2.65,3,3.67,7186.26,0.93,1.8,0,0,2024-03-24
10324,35,Other,Delhi,Standard,11.86,8,0.4,3775.93,0.51,2.4,0,1,2024-07-04
10325,37,Other,Hyderabad,Standard,14.45,1,9.08,3618.35,0.85,5.0,1,0,2025-03-04
10326,65,Other,Pune,Standard,18.66,15,1.6,2101.13,0.05,1.8,0,0,2024-02-28
10327,42,Male,Mumbai,Standard,1.19,1,6.97,6029.28,0.42,2.8,0,0,2025-07-18
10328,55,Male,Chennai,Standard,29.7,12,8.73,8133.48,0.44,2.3,0,1,2025-09-03
10329,30,Other,Mumbai,Gold,11.55,11,3.1,4800.56,0.54,4.2,0,1,2025-04-18
10330,21,Male,Hyderabad,Standard,25.59,16,8.3,1332.28,0.48,2.2,0,0,2025-02-14
10331,31,Male,Chennai,Standard,16.51,4,3.32,8416.0,0.97,1.6,1,0,2025-07-26
10332,50,Male,Pune,Gold,4.78,2,7.94,899.69,0.08,4.7,1,0,2024-05-22
10333,45,Other,Bangalore,Silver,24.13,3,0.7,4822.93,0.27,2.3,1,0,2024-06-03
10334,69,Male,Hyderabad,Standard,21.58,4,6.55,2758.56,0.97,4.0,0,0,2024-01-14
10335,54,Male,Bangalore,Standard,16.3,18,6.77,9375.92,0.45,2.2,1,1,2024-07-30
10336,25,Other,Pune,Standard,15.92,12,4.91,7427.92,0.57,1.7,0,0,2024-11-11
10337,61,Male,Mumbai,Silver,3.54,1,6.87,5750.81,0.08,4.2,0,0,2025-04-14
10338,51,Female,Bangalore,Standard,20.02,3,9.23,6744.0,0.28,1.2,1,1,2025-03-30
10339,61,Other,Hyderabad,Standard,27.43,4,7.34,5420.73,0.04,2.3,0,0,2025-05-05
10340,22,Other,Hyderabad,Standard,3.7,6,9.61,1646.49,0.14,4.1,0,0,2025-02-18
10341,22,Male,Pune,Standard,8.64,17,4.49,7149.17,0.63,3.0,0,1,2025-04-04
10342,48,Female,Pune,Standard,27.17,8,5.28,5028.2,0.76,3.8,0,0,2024-02-19
10343,62,Other,Mumbai,Silver,9.25,18,2.64,6416.23,0.87,1.3,0,0,2024-12-20
10344,26,Female,Bangalore,Standard,19.96,16,9.86,642.98,0.25,4.0,2,0,2024-12-21
10345,59,Female,Mumbai,Silver,16.51,6,0.55,1591.94,0.33,1.7,2,1,2024-10-15
10346,49,Female,Bangalore,Standard,18.29,19,3.59,5975.83,0.57,4.2,0,0,2025-11-11
10347,50,Other,Hyderabad,Gold,13.06,8,2.98,4702.4,0.08,3.3,0,0,2024-11-23
10348,20,Other,Chennai,Gold,9.7,4,3.87,2423.36,0.81,4.0,0,1,2025-10-22
10349,47,Other,Delhi,Gold,2.41,9,9.18,2559.46,0.48,1.9,0,2,2025-03-08
10350,67,Other,Bangalore,Silver,22.58,8,3.68,6390.25,0.97,2.6,0,1,2025-01-15
10351,29,Other,Pune,Standard,22.64,19,9.17,777.88,0.12,4.2,1,0,2025-06-09
10352,46,Female,Delhi,Gold,20.45,1,4.23,4455.73,0.13,4.6,0,1,2025-06-10
10353,20,Male,Mumbai,Silver,19.67,4,8.55,5326.41,0.35,1.9,0,0,2024-10-12
10354,43,Male,Chennai,Standard,8.07,10,5.22,3219.8,0.21,4.2,0,0,2025-04-18
10355,47,Other,Mumbai,Silver,1.65,8,3.11,8241.39,0.7,1.4,2,0,2025-08-07
10356,26,Female,Delhi,Standard,24.45,3,4.49,756.34,0.95,2.7,0,0,2025-06-08
10357,43,Other,Chennai,Standard,15.24,12,4.24,8684.67,0.09,4.8,0,0,2024-11-29
10358,19,Other,Chennai,Standard,9.9,9,2.6,7287.98,0.24,4.8,0,0,2024-09-06
10359,20,Female,Mumbai,Silver,3.96,3,2.9,4573.29,0.24,2.2,1,0,2025-07-04
10360,63,Other,Delhi,Gold,2.82,4,1.86,9259.78,0.51,1.8,0,0,2024-07-25
10361,21,Male,Pune,Standard,11.12,6,3.36,7081.94,0.45,1.6,0,0,2024-12-13
10362,42,Other,Pune,Silver,24.34,9,6.24,9324.24,0.73,2.9,0,1,2025-11-09
10363,68,Male,Delhi,Silver,27.64,2,3.87,4831.38,0.73,1.4,0,0,2025-03-23
10364,30,Other,Mumbai,Silver,27.01,2,7.12,4639.14,0.57,2.4,1,0,2025-08-01
10365,56,Female,Bangalore,Standard,27.68,18,9.87,5401.28,0.59,1.1,1,0,2025-01-08
10366,61,Male,Delhi,Standard,27.32,3,3.77,841.18,0.84,2.0,1,0,2025-01-23
10367,52,Female,Delhi,Platinum,16.29,3,4.63,9103.24,0.4,4.6,1,1,2024-01-05
10368,40,Other,Pune,Gold,7.36,18,1.64,6743.63,0.01,2.8,0,0,2025-11-23
10369,26,Female,Mumbai,Standard,24.14,6,3.92,6252.34,0.21,1.3,0,1,2025-09-24
10370,19,Male,Mumbai,Silver,7.2,1,7.27,9279.34,0.04,3.6,0,0,2024-11-24
10371,58,Male,Hyderabad,Gold,8.75,15,2.17,9937.64,0.39,4.8,1,1,2024-08-17
10372,61,Other,Bangalore,Silver,7.76,11,1.82,1801.26,0.36,2.9,1,1,2025-02-08
10373,48,Male,Pune,Standard,15.93,10,3.76,7540.17,0.1,3.5,1,0,2025-03-01
10374,61,Male,Bangalore,Silver,10.33,4,8.19,5883.46,0.76,4.7,0,0,2025-03-02
10375,64,Female,Bangalore,Standard,5.47,14,6.24,4717.77,0.55,2.7,0,0,2024-07-13
10376,19,Male,Hyderabad,Standard,14.14,2,9.58,9780.6,0.23,3.7,1,0,2025-10-21
10377,49,Female,Mumbai,Standard,26.34,13,9.05,8532.58,0.76,2.8,2,1,2025-08-31
10378,35,Female,Bangalore,Standard,17.55,16,1.51,7028.15,0.67,4.8,3,0,2024-02-29
10379,30,Other,Chennai,Standard,26.47,12,0.43,3950.23,0.19,3.0,0,0,2024-08-23
10380,63,Male,Bangalore,Standard,6.68,5,3.99,6727.2,0.98,4.5,0,1,2025-02-12
10381,22,Male,Chennai,Silver,5.84,19,5.22,5410.6,0.18,3.0,0,0,2024-08-18
10382,59,Other,Hyderabad,Gold,17.69,3,5.16,2643.81,0.77,3.7,1,0,2024-08-02
10383,61,Male,Chennai,Standard,14.44,2,1.34,4613.74,0.97,2.5,0,0,2024-04-30
10384,27,Female,Chennai,Gold,20.15,17,1.25,2279.68,0.73,4.7,0,1,2024-08-31
10385,60,Male,Chennai,Standard,24.04,11,0.47,5104.12,0.67,3.6,0,0,2024-08-23
10386,42,Other,Bangalore,Standard,22.79,1,8.51,7258.33,0.9,1.1,2,0,2025-08-17
10387,51,Other,Chennai,Standard,28.33,19,9.48,559.13,0.27,1.1,0,0,2025-03-22
10388,54,Male,Hyderabad,Standard,12.55,8,1.16,7700.72,0.28,3.7,2,0,2024-06-28
10389,47,Other,Chennai,Standard,6.99,11,2.13,395.94,0.64,1.5,2,0,2025-10-19
10390,24,Other,Chennai,Standard,16.98,8,0.9,5269.32,0.88,3.9,0,0,2025-06-13
10391,23,Other,Bangalore,Standard,4.21,17,8.78,5820.07,0.62,2.3,2,0,2025-04-07
10392,20,Female,Hyderabad,Standard,9.38,6,9.59,7660.19,0.98,3.2,0,0,2024-03-07
10393,30,Male,Bangalore,Gold,7.03,7,2.62,7658.08,0.22,1.7,0,0,2025-08-16
10394,20,Other,Chennai,Standard,12.5,13,3.04,4291.06,0.83,2.0,1,0,2024-02-11
10395,43,Male,Hyderabad,Standard,4.23,7,3.63,850.45,0.93,2.7,2,0,2025-01-14
10396,41,Male,Bangalore,Standard,1.92,11,5.02,6996.3,0.43,3.7,0,0,2025-03-04
10397,23,Other,Pune,Standard,20.05,10,6.82,5207.66,0.96,1.6,0,0,2024-06-10
10398,60,Other,Chennai,Silver,18.7,8,5.04,3463.97,0.2,2.1,0,0,2025-09-18
10399,66,Female,Delhi,Standard,21.54,10,9.51,2501.76,0.95,1.8,0,0,2024-12-26
10400,59,Other,Chennai,Standard,20.15,11,1.0,1373.63,0.9,4.5,0,0,2024-04-05
10401,29,Other,Delhi,Platinum,4.31,17,7.99,3092.4,0.07,3.6,1,0,2025-01-27
10402,66,Female,Chennai,Standard,9.44,11,3.34,4693.2,0.52,2.9,0,0,2025-06-23
10403,53,Male,Bangalore,Standard,4.76,16,3.78,4880.57,0.53,4.8,0,0,2025-06-18
10404,19,Other,Bangalore,Gold,25.45,5,7.09,5910.84,0.06,3.9,1,0,2025-08-01
10405,28,Other,Delhi,Silver,22.66,10,9.29,3752.19,0.04,4.7,0,0,2024-07-16
10406,56,Other,Chennai,Standard,6.84,5,7.16,9215.0,0.01,3.4,1,0,2024-06-01
10407,51,Male,Pune,Silver,10.9,9,7.76,5059.52,0.52,1.6,0,0,2024-07-30
10408,43,Female,Delhi,Platinum,29.03,3,7.51,4352.51,0.46,3.7,1,0,2024-04-12
10409,35,Male,Delhi,Gold,18.23,3,3.21,672.05,0.94,1.8,0,1,2024-12-31
10410,38,Male,Mumbai,Gold,24.23,10,7.57,6070.35,0.34,2.4,0,0,2025-09-19
10411,53,Male,Mumbai,Platinum,8.67,7,7.85,6108.12,0.66,3.0,0,1,2025-02-13
10412,57,Male,Bangalore,Silver,7.09,2,5.33,5916.24,0.01,1.6,0,0,2024-02-03
10413,69,Male,Pune,Gold,23.73,8,5.37,8898.45,0.66,1.1,0,1,2024-07-21
10414,63,Male,Delhi,Standard,20.89,12,7.6,7676.43,0.91,2.3,0,0,2025-09-25
10415,61,Male,Hyderabad,Silver,20.75,9,8.17,8700.58,0.35,4.3,0,1,2024-01-15
10416,39,Male,Bangalore,Platinum,17.03,11,3.37,782.34,0.31,1.1,0,1,2025-08-02
10417,47,Other,Hyderabad,Silver,17.34,19,8.02,3317.64,0.63,1.4,0,1,2025-11-27
10418,67,Female,Chennai,Standard,22.34,17,8.14,3323.38,0.33,4.2,0,0,2025-05-19
10419,60,Male,Hyderabad,Standard,8.83,13,2.34,6639.04,0.4,2.2,0,1,2024-09-18
10420,47,Female,Mumbai,Standard,11.23,1,7.17,4596.43,0.27,4.8,0,0,2025-06-03
10421,25,Female,Delhi,Silver,26.28,1,1.87,7819.23,0.34,2.5,2,0,2024-11-03
10422,51,Male,Bangalore,Gold,9.96,8,0.93,3967.42,0.68,4.2,0,1,2024-04-24
10423,64,Other,Chennai,Gold,16.84,13,5.75,2371.75,0.92,2.0,0,0,2025-06-08
10424,26,Other,Pune,Standard,21.38,6,9.09,3051.32,0.58,1.2,0,1,2024-11-29
10425,68,Female,Bangalore,Standard,30.0,3,0.35,1988.2,0.01,4.5,0,0,2024-07-20
10426,37,Male,Hyderabad,Silver,13.62,16,8.27,2139.35,0.26,4.7,0,0,2025-08-02
10427,57,Male,Pune,Gold,13.41,10,5.06,2325.02,0.95,3.8,2,0,2025-11-28
10428,42,Male,Delhi,Standard,25.44,7,8.61,357.73,0.91,4.1,0,0,2024-05-01
10429,36,Male,Bangalore,Platinum,24.36,3,8.43,7217.66,0.12,1.0,0,1,2024-01-01
10430,22,Female,Mumbai,Standard,22.2,14,8.75,4116.1,0.91,4.0,0,1,2024-05-22
10431,28,Male,Mumbai,Gold,14.43,16,7.69,422.18,0.96,2.9,0,0,2025-10-26
10432,32,Male,Bangalore,Silver,10.39,4,8.43,3826.07,0.32,2.8,0,0,2024-03-01
10433,25,Female,Chennai,Silver,18.65,13,1.76,9072.61,0.7,3.2,0,1,2025-04-23
10434,36,Other,Bangalore,Gold,26.41,1,3.04,5210.19,0.56,2.1,1,0,2025-08-20
10435,40,Other,Bangalore,Platinum,26.63,5,2.42,9870.17,0.34,3.8,0,0,2025-01-05
10436,44,Other,Bangalore,Gold,4.15,18,7.42,5491.6,0.15,2.2,0,1,2024-06-14
10437,57,Male,Mumbai,Silver,13.42,12,1.54,9635.43,0.37,3.2,0,0,2025-04-03
10438,49,Male,Pune,Standard,14.48,11,1.82,2177.65,0.93,1.5,0,0,2024-06-15
10439,43,Female,Mumbai,Standard,29.35,9,8.79,3041.36,0.81,3.7,0,0,2024-11-01
10440,44,Other,Pune,Silver,20.66,7,7.06,7059.71,0.33,1.8,1,0,2024-03-11
10441,36,Female,Bangalore,Standard,12.81,14,8.75,9870.85,0.55,1.7,0,1,2024-07-28
10442,67,Other,Delhi,Standard,1.76,3,1.39,8287.91,0.41,1.1,1,0,2024-09-12
10443,59,Female,Mumbai,Gold,17.4,16,3.99,5626.31,0.47,1.5,1,1,2025-08-24
10444,46,Female,Bangalore,Standard,3.79,7,2.83,1034.5,0.76,1.9,0,0,2024-09-24
10445,56,Other,Pune,Gold,25.2,1,0.1,3770.92,0.54,1.9,0,0,2025-07-30
10446,58,Female,Chennai,Silver,22.82,6,2.85,1046.97,0.18,2.3,0,2,2024-08-13
10447,50,Male,Pune,Silver,14.35,6,3.8,3250.56,0.27,1.2,1,0,2025-10-27
10448,36,Other,Pune,Silver,13.45,10,0.92,2736.16,0.57,4.7,1,0,2025-06-02
10449,54,Other,Pune,Gold,27.02,12,5.66,4007.84,0.69,1.5,1,0,2025-02-01
10450,36,Male,Hyderabad,Standard,9.37,19,3.83,8405.31,0.51,3.8,0,0,2024-03-06
10451,50,Female,Mumbai,Silver,8.22,6,0.46,1673.69,0.62,3.1,0,0,2025-01-06
10452,64,Female,Pune,Silver,28.24,14,7.04,3199.43,0.79,3.2,0,1,2025-11-06
10453,33,Male,Mumbai,Silver,24.47,3,7.29,2758.95,0.55,1.4,0,0,2025-08-14
10454,40,Female,Chennai,Standard,24.8,10,8.34,3102.19,0.98,2.0,1,0,2024-06-29
10455,24,Male,Hyderabad,Silver,6.66,9,4.86,3734.11,0.24,4.1,1,0,2024-12-26
10456,43,Other,Mumbai,Standard,5.16,19,9.69,2594.26,0.92,2.9,0,0,2025-04-05
10457,49,Other,Mumbai,Standard,1.75,15,9.14,9437.3,0.25,2.8,0,0,2025-11-09
10458,29,Other,Bangalore,Standard,7.87,9,5.51,4317.0,0.53,3.2,1,0,2024-12-16
10459,25,Female,Pune,Standard,23.45,19,4.45,1318.31,0.46,2.7,0,0,2024-02-21
10460,22,Male,Pune,Gold,7.96,8,0.03,4783.05,0.37,4.2,1,1,2025-03-10
10461,59,Female,Mumbai,Gold,22.14,4,7.11,2007.43,0.96,4.0,0,0,2025-09-29
10462,45,Male,Hyderabad,Standard,8.31,5,5.65,2318.08,0.27,2.3,0,0,2024-11-14
10463,22,Other,Pune,Standard,12.46,19,9.38,2993.41,0.67,4.2,1,1,2024-12-29
10464,66,Male,Delhi,Standard,29.51,14,5.94,1422.65,0.8,3.1,0,0,2025-08-21
10465,43,Other,Pune,Silver,8.1,18,9.93,7266.97,0.2,3.5,0,1,2025-03-22
10466,22,Other,Chennai,Platinum,11.91,19,8.54,7961.08,0.97,4.5,0,1,2024-07-06
10467,39,Male,Pune,Standard,9.73,6,9.54,4063.99,0.55,2.9,1,0,2025-03-23
10468,32,Female,Pune,Standard,4.18,5,3.28,6952.13,0.91,4.0,0,1,2024-01-16
10469,30,Male,Pune,Gold,15.21,11,1.49,4011.75,0.66,3.5,1,0,2025-04-29
10470,45,Female,Pune,Standard,11.98,5,7.97,1807.96,0.65,2.7,1,0,2024-01-11
10471,50,Female,Chennai,Standard,21.15,8,7.86,4092.25,0.35,4.2,0,2,2024-05-22
10472,60,Other,Hyderabad,Gold,24.71,5,2.11,5658.48,0.77,1.4,0,0,2024-11-10
10473,40,Female,Chennai,Silver,16.78,11,7.65,601.74,0.03,3.3,0,0,2025-05-24
10474,50,Female,Bangalore,Gold,1.93,13,5.82,6613.95,0.56,1.2,1,0,2024-09-26
10475,60,Other,Delhi,Silver,18.95,6,1.1,7477.56,0.03,1.6,1,0,2024-01-21
10476,35,Male,Mumbai,Gold,2.61,5,5.02,8627.71,0.31,3.4,0,0,2025-07-29
10477,67,Male,Delhi,Platinum,18.87,18,9.31,1207.15,0.1,2.2,1,0,2024-05-17
10478,47,Other,Chennai,Standard,20.87,10,5.06,200.92,0.91,2.0,0,0,2025-11-12
10479,43,Other,Pune,Silver,6.74,16,7.89,918.01,0.63,4.8,0,0,2025-09-15
10480,33,Other,Chennai,Gold,24.76,14,0.29,9256.34,0.67,2.5,0,0,2024-07-30
10481,30,Female,Delhi,Standard,27.42,15,7.28,7702.45,0.85,3.3,0,0,2024-09-12
10482,56,Female,Bangalore,Silver,24.58,3,9.47,8387.27,0.73,3.1,1,1,2025-04-01
10483,50,Other,Mumbai,Standard,9.85,3,5.0,5266.74,0.12,1.2,1,0,2024-10-11
10484,43,Other,Chennai,Silver,18.01,12,3.38,5361.85,0.62,3.7,0,0,2024-08-19
10485,65,Female,Hyderabad,Gold,27.53,15,6.47,3125.35,0.98,3.1,1,0,2024-09-18
10486,18,Female,Hyderabad,Silver,10.3,11,9.16,8458.98,0.21,2.5,1,0,2024-07-17
10487,66,Female,Delhi,Standard,24.78,10,1.77,8331.74,0.62,1.3,0,0,2024-07-25
10488,55,Other,Hyderabad,Standard,1.27,15,4.04,4043.28,0.56,2.2,0,0,2025-08-09
10489,19,Male,Chennai,Standard,1.11,18,1.56,3426.82,0.39,4.5,0,1,2025-06-27
10490,66,Female,Hyderabad,Platinum,23.03,14,4.97,7436.06,0.95,1.7,1,0,2024-11-26
10491,23,Other,Delhi,Standard,23.08,6,5.4,456.45,0.36,1.9,1,0,2025-10-06
10492,63,Male,Bangalore,Standard,23.88,14,9.44,8627.5,0.09,1.8,0,0,2024-08-04
10493,67,Other,Bangalore,Silver,27.97,16,4.13,4573.23,0.96,4.6,0,0,2024-04-19
10494,55,Other,Pune,Standard,4.42,2,5.67,4525.17,0.73,3.8,0,2,2024-10-05
10495,59,Other,Mumbai,Platinum,7.73,19,8.85,6756.96,0.34,4.5,0,0,2025-08-27
10496,41,Female,Chennai,Silver,27.21,5,3.21,6528.34,0.28,4.7,0,1,2024-12-12
10497,35,Other,Hyderabad,Standard,6.14,11,6.74,2806.55,0.93,4.7,0,0,2024-03-18
10498,44,Other,Chennai,Silver,20.78,11,7.57,9444.13,0.27,2.9,0,0,2025-02-07
10499,58,Male,Pune,Gold,16.38,19,3.31,9866.03,0.54,2.9,1,0,2024-06-02
10500,25,Female,Chennai,Gold,3.41,18,1.64,5354.69,0.21,4.3,3,1,2024-09-05
10501,45,Male,Pune,Standard,9.27,8,5.03,5701.53,1.0,2.3,0,1,2024-04-21
10502,27,Female,Pune,Standard,16.09,12,3.57,5632.32,0.77,1.1,0,0,2025-11-29
10503,34,Male,Pune,Gold,25.72,9,2.66,4960.72,0.57,2.3,1,0,2024-07-31
10504,46,Other,Mumbai,Gold,21.52,3,9.73,9462.83,0.75,3.9,0,1,2025-06-05
10505,23,Other,Hyderabad,Standard,19.03,6,5.02,2598.57,0.92,1.5,1,1,2025-07-21
10506,31,Female,Pune,Standard,15.38,1,8.56,1257.99,0.96,4.1,1,0,2025-03-07
10507,39,Male,Mumbai,Standard,9.66,17,1.95,9309.56,0.79,4.3,0,0,2024-08-15
10508,23,Male,Bangalore,Silver,4.46,3,9.39,2287.78,0.85,1.4,0,1,2025-10-07
10509,43,Female,Delhi,Silver,12.86,18,7.94,7541.72,0.4,1.4,2,1,2024-09-28
10510,56,Female,Pune,Silver,1.83,18,8.09,2197.96,0.39,1.8,1,1,2025-04-16
10511,29,Male,Pune,Standard,7.12,2,3.9,9609.82,0.81,2.4,0,0,2025-04-10
10512,52,Other,Mumbai,Standard,13.54,4,4.86,7952.99,0.76,3.1,2,0,2025-10-14
10513,31,Female,Chennai,Standard,13.14,1,5.93,9203.44,0.9,2.9,0,0,2024-08-24
10514,39,Male,Chennai,Gold,2.28,10,7.9,9519.65,0.13,4.4,1,1,2024-03-27
10515,68,Female,Pune,Silver,18.08,5,8.49,1027.36,0.69,1.6,0,0,2025-09-10
10516,40,Female,Bangalore,Standard,16.94,5,0.78,4447.21,0.65,3.8,0,0,2024-09-10
10517,65,Female,Hyderabad,Silver,3.27,9,9.04,6551.38,0.8,3.2,0,0,2024-02-24
10518,24,Male,Hyderabad,Standard,28.35,14,9.37,8064.07,0.02,3.9,0,0,2025-02-26
10519,57,Female,Mumbai,Gold,3.88,13,5.93,2566.42,0.83,2.4,0,0,2024-11-20
10520,67,Other,Bangalore,Gold,25.79,13,1.87,9163.13,0.33,2.9,0,0,2025-04-01
10521,42,Male,Pune,Silver,1.01,1,8.18,2365.57,0.69,1.1,2,0,2025-03-24
10522,30,Female,Chennai,Standard,26.59,17,5.49,8688.53,0.62,1.5,0,0,2024-04-11
10523,38,Male,Bangalore,Gold,1.57,8,8.17,5224.58,0.44,2.5,0,0,2024-11-20
10524,58,Female,Pune,Gold,22.98,3,8.15,5251.14,0.75,2.9,0,0,2024-04-13
10525,27,Male,Mumbai,Standard,11.49,17,0.87,3865.26,0.96,1.3,0,0,2024-11-30
10526,26,Male,Mumbai,Standard,22.41,12,6.07,1214.35,0.32,4.3,1,0,2025-01-04
10527,32,Female,Pune,Standard,12.65,18,4.83,3601.48,0.75,4.8,1,0,2024-12-23
10528,69,Male,Chennai,Standard,3.06,14,9.46,4382.02,0.31,3.4,3,0,2025-07-07
10529,19,Male,Mumbai,Silver,23.26,11,2.97,4894.41,0.85,1.2,0,1,2025-05-24
10530,42,Male,Hyderabad,Silver,3.07,16,2.06,7443.13,0.44,4.0,0,0,2024-08-24
10531,30,Female,Mumbai,Silver,27.74,4,8.97,3650.29,0.45,1.9,1,0,2024-03-13
10532,51,Male,Bangalore,Standard,2.48,18,1.49,4184.61,0.77,3.9,0,0,2024-04-16
10533,68,Female,Chennai,Gold,14.9,7,6.87,9079.77,0.5,2.7,0,0,2024-07-28
10534,51,Female,Hyderabad,Standard,21.97,11,3.0,7575.16,0.27,1.2,0,1,2025-11-14
10535,52,Female,Bangalore,Standard,12.4,16,5.68,423.99,1.0,2.1,1,0,2024-12-02
10536,55,Female,Pune,Silver,7.3,16,6.16,8158.47,0.62,2.7,1,0,2024-09-20
10537,20,Other,Chennai,Silver,23.01,3,4.17,9901.45,0.65,3.9,0,1,2025-09-15
10538,59,Other,Mumbai,Standard,23.74,9,9.75,9409.72,0.65,1.5,1,0,2025-05-29
10539,23,Male,Bangalore,Gold,27.76,8,1.32,8392.37,0.88,2.1,2,1,2024-02-17
10540,65,Female,Mumbai,Silver,11.91,7,3.91,6365.9,0.18,1.3,1,0,2024-11-27
10541,66,Male,Mumbai,Standard,15.68,17,4.3,2926.28,0.06,3.5,1,0,2024-08-03
10542,36,Male,Hyderabad,Standard,11.53,11,6.31,6613.42,0.39,2.9,0,0,2024-10-28
10543,20,Male,Pune,Gold,8.46,4,4.07,7016.81,0.56,4.7,1,0,2024-09-23
10544,35,Male,Hyderabad,Standard,22.78,4,0.97,2959.27,0.29,4.0,1,0,2025-05-14
10545,56,Female,Delhi,Gold,10.85,5,9.47,2702.23,0.69,4.1,1,0,2024-05-15
